Xw:62.046734			Yw:-84.521950			Zw:200.593970
Xw:62.511386			Yw:-83.266673			Zw:197.614851
Xw:70.148370			Yw:-91.412326			Zw:216.946739
Xw:70.899462			Yw:-90.429398			Zw:214.613978
Xw:73.191848			Yw:-91.412326			Zw:216.946739
Xw:73.910215			Yw:-90.429398			Zw:214.613978
Xw:75.823243			Yw:-90.918206			Zw:215.774054
Xw:77.757065			Yw:-91.412326			Zw:216.946739
Xw:77.592021			Yw:-89.467383			Zw:212.330851
Xw:80.800543			Yw:-91.412326			Zw:216.946739
Xw:81.437097			Yw:-90.429398			Zw:214.613978
Xw:83.390811			Yw:-90.918206			Zw:215.774054
Xw:85.365761			Yw:-91.412326			Zw:216.946739
Xw:86.417838			Yw:-90.918206			Zw:215.774054
Xw:87.458602			Yw:-90.429398			Zw:214.613978
Xw:89.930978			Yw:-91.412326			Zw:216.946739
Xw:90.469355			Yw:-90.429398			Zw:214.613978
Xw:91.974731			Yw:-90.429398			Zw:214.613978
Xw:95.012568			Yw:-91.911847			Zw:218.132240
Xw:104.540237			Yw:-99.525846			Zw:236.202367
Xw:129.117266			Yw:-121.006245			Zw:287.181295
Xw:253.156944			Yw:-233.609278			Zw:554.419444
Xw:257.045833			Yw:-233.609278			Zw:554.419444
Xw:260.934722			Yw:-233.609278			Zw:554.419444
Xw:261.195890			Yw:-230.409151			Zw:546.824658
Xw:257.964000			Yw:-224.264907			Zw:532.242667
Xw:220.531461			Yw:-188.987281			Zw:448.519101
Xw:189.593333			Yw:-160.189219			Zw:380.173333
Xw:164.124390			Yw:-136.746895			Zw:324.538211
Xw:150.494853			Yw:-123.675500			Zw:293.516176
Xw:134.722727			Yw:-109.219922			Zw:259.209091
Xw:127.438182			Yw:-101.938594			Zw:241.928485
Xw:115.800543			Yw:-91.412326			Zw:216.946739
Xw:106.867822			Yw:-83.266673			Zw:197.614851
Xw:101.237500			Yw:-77.869759			Zw:184.806481
Xw:95.052790			Yw:-72.188275			Zw:171.322747
Xw:800.975000			Yw:-600.709573			Zw:1425.650000
Xw:908.292000			Yw:-672.794722			Zw:1596.728000
Xw:-532.017073			Yw:-403.467124			Zw:973.614634
Xw:-377.766667			Yw:-290.213194			Zw:700.319298
Xw:-291.132877			Yw:-226.604823			Zw:546.824658
Xw:-235.648315			Yw:-185.866877			Zw:448.519101
Xw:-197.073333			Yw:-157.544305			Zw:380.173333
Xw:-168.700000			Yw:-136.712001			Zw:329.902479
Xw:-146.954015			Yw:-120.745636			Zw:291.373723
Xw:-129.756209			Yw:-108.118641			Zw:260.903268
Xw:-115.814793			Yw:-97.882557			Zw:236.202367
Xw:-103.724194			Yw:-88.936301			Zw:214.613978
Xw:-94.590547			Yw:-82.299264			Zw:198.598010
Xw:-85.929817			Yw:-75.881432			Zw:183.111009
Xw:-79.196137			Yw:-70.996361			Zw:171.322747
Xw:-72.982731			Yw:-66.434346			Zw:160.314056
Xw:-67.519623			Yw:-62.423215			Zw:150.634717
Xw:-704.508000			Yw:-661.686083			Zw:1596.728000
Xw:-422.748780			Yw:-403.467124			Zw:973.614634
Xw:-299.170175			Yw:-290.213194			Zw:700.319298
Xw:-229.763014			Yw:-226.604823			Zw:546.824658
Xw:-185.311236			Yw:-185.866877			Zw:448.519101
Xw:-154.406667			Yw:-157.544305			Zw:380.173333
Xw:-131.675207			Yw:-136.712001			Zw:329.902479
Xw:-114.253285			Yw:-120.745636			Zw:291.373723
Xw:-100.475163			Yw:-108.118641			Zw:260.903268
Xw:-89.837500			Yw:-98.465191			Zw:237.608333
Xw:-80.503804			Yw:-89.903000			Zw:216.946739
Xw:-71.589655			Yw:-81.488434			Zw:196.641379
Xw:-65.680645			Yw:-76.231116			Zw:183.954839
Xw:-59.968670			Yw:-70.996361			Zw:171.322747
Xw:-62.810550			Yw:-75.881432			Zw:183.111009
Xw:-61.245205			Yw:-75.534941			Zw:182.274886
Xw:-60.519355			Yw:-76.231116			Zw:183.954839
Xw:-58.957339			Yw:-75.881432			Zw:183.111009
Xw:-57.938710			Yw:-76.231116			Zw:183.954839
Xw:-56.648387			Yw:-76.231116			Zw:183.954839
Xw:-55.104128			Yw:-75.881432			Zw:183.111009
Xw:-54.067742			Yw:-76.231116			Zw:183.954839
Xw:-52.535321			Yw:-75.881432			Zw:183.111009
Xw:-51.487097			Yw:-76.231116			Zw:183.954839
Xw:-50.429167			Yw:-76.584037			Zw:184.806481
Xw:-48.906452			Yw:-76.231116			Zw:183.954839
Xw:-47.397706			Yw:-75.881432			Zw:183.111009
Xw:-46.756744			Yw:-76.940242			Zw:185.666047
Xw:-44.421364			Yw:-75.191600			Zw:181.446364
Xw:-44.152093			Yw:-76.940242			Zw:185.666047
Xw:-41.686425			Yw:-74.851367			Zw:180.625339
Xw:-40.788584			Yw:-75.534941			Zw:182.274886
Xw:-40.433178			Yw:-77.299776			Zw:186.533645
Xw:-38.762500			Yw:-76.584037			Zw:184.806481
Xw:-37.122477			Yw:-75.881432			Zw:183.111009
Xw:-36.507944			Yw:-77.299776			Zw:186.533645
Xw:-32.468534			Yw:-71.302380			Zw:172.061207
Xw:-30.862553			Yw:-70.392136			Zw:169.864681
Xw:-67.045192			Yw:-159.059155			Zw:383.828846
Xw:-55.311570			Yw:-136.712001			Zw:329.902479
Xw:-46.468841			Yw:-119.870667			Zw:289.262319
Xw:-40.083007			Yw:-108.118641			Zw:260.903268
Xw:-34.837500			Yw:-98.465191			Zw:237.608333
Xw:-29.642021			Yw:-87.990171			Zw:212.330851
Xw:-27.142051			Yw:-84.831549			Zw:204.708718
Xw:-22.994037			Yw:-75.881432			Zw:183.111009
Xw:-20.053814			Yw:-70.093865			Zw:169.144915
Xw:-19.444105			Yw:-72.236472			Zw:174.315284
Xw:-17.908584			Yw:-70.996361			Zw:171.322747
Xw:-16.635470			Yw:-70.692958			Zw:170.590598
Xw:-144.508000			Yw:-661.686083			Zw:1596.728000
Xw:-133.308000			Yw:-661.686083			Zw:1596.728000
Xw:-122.108000			Yw:-661.686083			Zw:1596.728000
Xw:-106.642308			Yw:-636.236618			Zw:1535.315385
Xw:-89.025000			Yw:-590.791145			Zw:1425.650000
Xw:-88.508000			Yw:-661.686083			Zw:1596.728000
Xw:-77.308000			Yw:-661.686083			Zw:1596.728000
Xw:-59.025000			Yw:-590.791145			Zw:1425.650000
Xw:-5.916810			Yw:-71.302380			Zw:172.061207
Xw:-27.317500			Yw:-413.553802			Zw:997.955000
Xw:-14.257895			Yw:-290.213194			Zw:700.319298
Xw:-9.345614			Yw:-290.213194			Zw:700.319298
Xw:-4.594545			Yw:-300.766401			Zw:725.785455
Xw:0.515094			Yw:-312.116077			Zw:753.173585
Xw:4.097333			Yw:-220.562028			Zw:532.242667
Xw:8.156944			Yw:-229.752112			Zw:554.419444
Xw:11.411842			Yw:-217.659896			Zw:525.239474
Xw:15.504054			Yw:-223.542596			Zw:539.435135
Xw:20.390000			Yw:-236.316458			Zw:570.260000
Xw:23.071622			Yw:-223.542596			Zw:539.435135
Xw:26.497333			Yw:-220.562028			Zw:532.242667
Xw:31.058904			Yw:-226.604823			Zw:546.824658
Xw:35.379167			Yw:-229.752112			Zw:554.419444
Xw:38.730137			Yw:-226.604823			Zw:546.824658
Xw:35.310227			Yw:-187.979001			Zw:453.615909
Xw:31.955660			Yw:-156.058038			Zw:376.586792
Xw:30.560833			Yw:-137.851267			Zw:332.651667
Xw:32.354918			Yw:-135.591410			Zw:327.198361
Xw:30.856204			Yw:-120.745636			Zw:291.373723
Xw:29.849669			Yw:-109.550676			Zw:264.358940
Xw:27.833140			Yw:-96.175303			Zw:232.082558
Xw:27.243548			Yw:-88.936301			Zw:214.613978
Xw:26.471782			Yw:-81.891842			Zw:197.614851
Xw:26.295794			Yw:-77.299776			Zw:186.533645
Xw:24.925316			Yw:-69.798110			Zw:168.431224
Xw:26.554936			Yw:-70.996361			Zw:171.322747
Xw:28.118696			Yw:-71.922400			Zw:173.557391
Xw:28.590254			Yw:-70.093865			Zw:169.144915
Xw:30.290086			Yw:-71.302380			Zw:172.061207
Xw:31.361803			Yw:-70.996361			Zw:171.322747
Xw:32.845455			Yw:-71.611048			Zw:172.806061
Xw:167.389362			Yw:-351.960682			Zw:849.323404
Xw:145.487500			Yw:-295.395573			Zw:712.825000
Xw:112.364000			Yw:-220.562028			Zw:532.242667
Xw:100.083908			Yw:-190.139679			Zw:458.829885
Xw:87.255340			Yw:-160.603418			Zw:387.555340
Xw:76.589256			Yw:-136.712001			Zw:329.902479
Xw:69.183333			Yw:-119.870667			Zw:289.262319
Xw:65.515333			Yw:-110.281014			Zw:266.121333
Xw:60.162500			Yw:-98.465191			Zw:237.608333
Xw:57.073077			Yw:-90.890945			Zw:219.330769
Xw:52.035610			Yw:-80.693425			Zw:194.722927
Xw:50.917674			Yw:-76.940242			Zw:185.666047
Xw:51.738710			Yw:-76.231116			Zw:183.954839
Xw:53.522326			Yw:-76.940242			Zw:185.666047
Xw:59.232663			Yw:-83.126392			Zw:200.593970
Xw:58.864878			Yw:-80.693425			Zw:194.722927
Xw:60.230732			Yw:-80.693425			Zw:194.722927
Xw:62.203448			Yw:-81.488434			Zw:196.641379
Xw:65.188384			Yw:-83.546223			Zw:201.607071
Xw:69.774074			Yw:-87.524614			Zw:211.207407
Xw:73.591803			Yw:-90.394274			Zw:218.132240
Xw:73.910215			Yw:-88.936301			Zw:214.613978
Xw:75.012299			Yw:-88.460706			Zw:213.466310
Xw:76.102660			Yw:-87.990171			Zw:212.330851
Xw:80.592818			Yw:-91.393105			Zw:220.542541
Xw:81.688462			Yw:-90.890945			Zw:219.330769
Xw:80.144444			Yw:-87.524614			Zw:211.207407
Xw:84.765385			Yw:-90.890945			Zw:219.330769
Xw:85.365761			Yw:-89.903000			Zw:216.946739
Xw:86.417838			Yw:-89.417038			Zw:215.774054
Xw:88.892350			Yw:-90.394274			Zw:218.132240
Xw:88.488235			Yw:-88.460706			Zw:213.466310
Xw:100.762275			Yw:-99.054803			Zw:239.031138
Xw:101.829167			Yw:-98.465191			Zw:237.608333
Xw:93.985405			Yw:-89.417038			Zw:215.774054
Xw:104.540237			Yw:-97.882557			Zw:236.202367
Xw:132.942963			Yw:-122.534460			Zw:295.690370
Xw:243.030667			Yw:-220.562028			Zw:532.242667
Xw:246.764000			Yw:-220.562028			Zw:532.242667
Xw:260.934722			Yw:-229.752112			Zw:554.419444
Xw:257.666216			Yw:-223.542596			Zw:539.435135
Xw:276.390000			Yw:-236.316458			Zw:570.260000
Xw:215.684615			Yw:-181.781891			Zw:438.661538
Xw:191.416346			Yw:-159.059155			Zw:383.828846
Xw:175.541739			Yw:-143.844801			Zw:347.114783
Xw:147.246763			Yw:-119.008288			Zw:287.181295
Xw:138.315333			Yw:-110.281014			Zw:266.121333
Xw:120.156000			Yw:-94.526583			Zw:228.104000
Xw:113.942781			Yw:-88.460706			Zw:213.466310
Xw:108.478894			Yw:-83.126392			Zw:200.593970
Xw:100.308716			Yw:-75.881432			Zw:183.111009
Xw:95.462500			Yw:-71.302380			Zw:172.061207
Xw:897.092000			Yw:-661.686083			Zw:1596.728000
Xw:873.357692			Yw:-636.236618			Zw:1535.315385
Xw:-532.017073			Yw:-396.693563			Zw:973.614634
Xw:-377.766667			Yw:-285.340984			Zw:700.319298
Xw:-291.132877			Yw:-222.800494			Zw:546.824658
Xw:-235.648315			Yw:-182.746473			Zw:448.519101
Xw:-197.073333			Yw:-154.899391			Zw:380.173333
Xw:-168.700000			Yw:-134.416827			Zw:329.902479
Xw:-146.954015			Yw:-118.718512			Zw:291.373723
Xw:-129.756209			Yw:-106.303504			Zw:260.903268
Xw:-115.814793			Yw:-96.239267			Zw:236.202367
Xw:-103.724194			Yw:-87.443205			Zw:214.613978
Xw:-94.590547			Yw:-80.917593			Zw:198.598010
Xw:-85.929817			Yw:-74.607505			Zw:183.111009
Xw:-79.196137			Yw:-69.804447			Zw:171.322747
Xw:-72.982731			Yw:-65.319020			Zw:160.314056
Xw:-67.519623			Yw:-61.375231			Zw:150.634717
Xw:-704.508000			Yw:-650.577444			Zw:1596.728000
Xw:-422.748780			Yw:-396.693563			Zw:973.614634
Xw:-299.170175			Yw:-285.340984			Zw:700.319298
Xw:-229.763014			Yw:-222.800494			Zw:546.824658
Xw:-185.311236			Yw:-182.746473			Zw:448.519101
Xw:-154.406667			Yw:-154.899391			Zw:380.173333
Xw:-131.675207			Yw:-134.416827			Zw:329.902479
Xw:-114.253285			Yw:-118.718512			Zw:291.373723
Xw:-100.475163			Yw:-106.303504			Zw:260.903268
Xw:-89.305917			Yw:-96.239267			Zw:236.202367
Xw:-80.068649			Yw:-87.915871			Zw:215.774054
Xw:-72.301990			Yw:-80.917593			Zw:198.598010
Xw:-65.379358			Yw:-74.607505			Zw:183.111009
Xw:-59.968670			Yw:-69.804447			Zw:171.322747
Xw:-63.984579			Yw:-76.002038			Zw:186.533645
Xw:-61.809677			Yw:-74.951318			Zw:183.954839
Xw:-61.082326			Yw:-75.648540			Zw:185.666047
Xw:-60.059346			Yw:-76.002038			Zw:186.533645
Xw:-57.672936			Yw:-74.607505			Zw:183.111009
Xw:-56.648387			Yw:-74.951318			Zw:183.954839
Xw:-55.358065			Yw:-74.951318			Zw:183.954839
Xw:-54.318056			Yw:-75.298315			Zw:184.806481
Xw:-53.268372			Yw:-75.648540			Zw:185.666047
Xw:-51.487097			Yw:-74.951318			Zw:183.954839
Xw:-49.966514			Yw:-74.607505			Zw:183.111009
Xw:-48.682110			Yw:-74.607505			Zw:183.111009
Xw:-48.059070			Yw:-75.648540			Zw:185.666047
Xw:-45.902740			Yw:-74.266831			Zw:182.274886
Xw:-45.666822			Yw:-76.002038			Zw:186.533645
Xw:-40.741202			Yw:-69.804447			Zw:171.322747
Xw:-53.875439			Yw:-95.113661			Zw:233.439766
Xw:-42.135377			Yw:-76.719038			Zw:188.293396
Xw:-39.874194			Yw:-74.951318			Zw:183.954839
Xw:-38.406881			Yw:-74.607505			Zw:183.111009
Xw:-34.584188			Yw:-69.506137			Zw:170.590598
Xw:-134.701724			Yw:-280.421312			Zw:688.244828
Xw:-103.187671			Yw:-222.800494			Zw:546.824658
Xw:-80.585556			Yw:-180.715957			Zw:443.535556
Xw:-65.780189			Yw:-153.438076			Zw:376.586792
Xw:-56.717797			Yw:-137.834204			Zw:338.289831
Xw:-46.808029			Yw:-118.718512			Zw:291.373723
Xw:-40.884667			Yw:-108.429574			Zw:266.121333
Xw:-33.830636			Yw:-94.014081			Zw:230.741040
Xw:-30.286413			Yw:-88.393674			Zw:216.946739
Xw:-25.818049			Yw:-79.338713			Zw:194.722927
Xw:-23.100000			Yw:-74.951318			Zw:183.954839
Xw:-20.312017			Yw:-69.804447			Zw:171.322747
Xw:-18.947660			Yw:-69.210366			Zw:169.864681
Xw:-17.985776			Yw:-70.105328			Zw:172.061207
Xw:-149.719231			Yw:-625.555234			Zw:1535.315385
Xw:-133.803704			Yw:-602.386522			Zw:1478.451852
Xw:-128.180769			Yw:-625.555234			Zw:1535.315385
Xw:-122.108000			Yw:-650.577444			Zw:1596.728000
Xw:-110.908000			Yw:-650.577444			Zw:1596.728000
Xw:-99.708000			Yw:-650.577444			Zw:1596.728000
Xw:-85.103846			Yw:-625.555234			Zw:1535.315385
Xw:-71.581481			Yw:-602.386522			Zw:1478.451852
Xw:-7.093133			Yw:-69.804447			Zw:171.322747
Xw:-5.916810			Yw:-70.105328			Zw:172.061207
Xw:-40.470370			Yw:-602.386522			Zw:1478.451852
Xw:-32.508000			Yw:-650.577444			Zw:1596.728000
Xw:-12.992683			Yw:-396.693563			Zw:973.614634
Xw:-6.163415			Yw:-396.693563			Zw:973.614634
Xw:0.470690			Yw:-280.421312			Zw:688.244828
Xw:5.298276			Yw:-280.421312			Zw:688.244828
Xw:10.303509			Yw:-285.340984			Zw:700.319298
Xw:12.215493			Yw:-229.076565			Zw:562.228169
Xw:20.860000			Yw:-295.717020			Zw:725.785455
Xw:19.287838			Yw:-219.789677			Zw:539.435135
Xw:23.387671			Yw:-222.800494			Zw:546.824658
Xw:23.108140			Yw:-189.121350			Zw:464.165116
Xw:24.915385			Yw:-178.730067			Zw:438.661538
Xw:28.621348			Yw:-182.746473			Zw:448.519101
Xw:31.414444			Yw:-180.715957			Zw:443.535556
Xw:29.314151			Yw:-153.438076			Zw:376.586792
Xw:28.464706			Yw:-136.675934			Zw:335.447059
Xw:30.308264			Yw:-134.416827			Zw:329.902479
Xw:29.457463			Yw:-121.376389			Zw:297.897015
Xw:27.272903			Yw:-104.931846			Zw:257.536774
Xw:26.205233			Yw:-94.560675			Zw:232.082558
Xw:26.303846			Yw:-89.365033			Zw:219.330769
Xw:25.210448			Yw:-80.917593			Zw:198.598010
Xw:24.756019			Yw:-75.298315			Zw:184.806481
Xw:24.048291			Yw:-69.506137			Zw:170.590598
Xw:25.353219			Yw:-69.804447			Zw:171.322747
Xw:27.018777			Yw:-71.023738			Zw:174.315284
Xw:27.638034			Yw:-69.506137			Zw:170.590598
Xw:28.834615			Yw:-69.506137			Zw:170.590598
Xw:29.903404			Yw:-69.210366			Zw:169.864681
Xw:53.730147			Yw:-119.591442			Zw:293.516176
Xw:49.590196			Yw:-106.303504			Zw:260.903268
Xw:46.552071			Yw:-96.239267			Zw:236.202367
Xw:44.278804			Yw:-88.393674			Zw:216.946739
Xw:42.348241			Yw:-81.730835			Zw:200.593970
Xw:39.759361			Yw:-74.266831			Zw:182.274886
Xw:38.081780			Yw:-68.917102			Zw:169.144915
Xw:39.773820			Yw:-69.804447			Zw:171.322747
Xw:40.800427			Yw:-69.506137			Zw:170.590598
Xw:42.177253			Yw:-69.804447			Zw:171.322747
Xw:42.827542			Yw:-68.917102			Zw:169.144915
Xw:44.772845			Yw:-70.105328			Zw:172.061207
Xw:45.392766			Yw:-69.210366			Zw:169.864681
Xw:46.783333			Yw:-69.506137			Zw:170.590598
Xw:56.136500			Yw:-81.322180			Zw:199.591000
Xw:56.966832			Yw:-80.517010			Zw:197.614851
Xw:59.531818			Yw:-82.143617			Zw:201.607071
Xw:59.444828			Yw:-80.120375			Zw:196.641379
Xw:62.996429			Yw:-82.981817			Zw:203.664286
Xw:68.626630			Yw:-88.393674			Zw:216.946739
Xw:68.655851			Yw:-86.512958			Zw:212.330851
Xw:71.282703			Yw:-87.915871			Zw:215.774054
Xw:73.996154			Yw:-89.365033			Zw:219.330769
Xw:73.910215			Yw:-87.443205			Zw:214.613978
Xw:77.073077			Yw:-89.365033			Zw:219.330769
Xw:76.509626			Yw:-86.975594			Zw:213.466310
Xw:78.850270			Yw:-87.915871			Zw:215.774054
Xw:80.363784			Yw:-87.915871			Zw:215.774054
Xw:81.001604			Yw:-86.975594			Zw:213.466310
Xw:83.390811			Yw:-87.915871			Zw:215.774054
Xw:83.107407			Yw:-86.055217			Zw:211.207407
Xw:85.953226			Yw:-87.443205			Zw:214.613978
Xw:88.409239			Yw:-88.393674			Zw:216.946739
Xw:88.488235			Yw:-86.975594			Zw:213.466310
Xw:89.985561			Yw:-86.975594			Zw:213.466310
Xw:92.974457			Yw:-88.393674			Zw:216.946739
Xw:92.980214			Yw:-86.975594			Zw:213.466310
Xw:94.477540			Yw:-86.975594			Zw:213.466310
Xw:132.942963			Yw:-120.477304			Zw:295.690370
Xw:249.689041			Yw:-222.800494			Zw:546.824658
Xw:253.524658			Yw:-222.800494			Zw:546.824658
Xw:253.882432			Yw:-219.789677			Zw:539.435135
Xw:272.390000			Yw:-232.349087			Zw:570.260000
Xw:460.650000			Yw:-387.248478			Zw:950.433333
Xw:344.338596			Yw:-285.340984			Zw:700.319298
Xw:272.702740			Yw:-222.800494			Zw:546.824658
Xw:219.427174			Yw:-176.787349			Zw:433.893478
Xw:194.926667			Yw:-154.899391			Zw:380.173333
Xw:168.677236			Yw:-132.231188			Zw:324.538211
Xw:155.757778			Yw:-120.477304			Zw:295.690370
Xw:141.107947			Yw:-107.711497			Zw:264.358940
Xw:128.495833			Yw:-96.812120			Zw:237.608333
Xw:118.844022			Yw:-88.393674			Zw:216.946739
Xw:108.035610			Yw:-79.338713			Zw:194.722927
Xw:862.588462			Yw:-625.555234			Zw:1535.315385
Xw:908.292000			Yw:-650.577444			Zw:1596.728000
Xw:-532.017073			Yw:-389.920003			Zw:973.614634
Xw:-377.766667			Yw:-280.468774			Zw:700.319298
Xw:-291.132877			Yw:-218.996166			Zw:546.824658
Xw:-235.648315			Yw:-179.626069			Zw:448.519101
Xw:-197.073333			Yw:-152.254477			Zw:380.173333
Xw:-168.700000			Yw:-132.121654			Zw:329.902479
Xw:-146.954015			Yw:-116.691388			Zw:291.373723
Xw:-129.756209			Yw:-104.488367			Zw:260.903268
Xw:-115.814793			Yw:-94.595977			Zw:236.202367
Xw:-103.724194			Yw:-85.950108			Zw:214.613978
